,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
605,2366,2367,Cristhian Stuani,URU,FW,Girona,La Liga,36,1986,16,5,652,7.2,5,2.64,1.53,57.9,0.11,0.18,13.4,0.0,0.42,0.56,9.72,13.1,74.5,121.3,11.7,6.11,7.36,83.0,2.08,3.47,60.0,0.56,0.83,66.7,0.0,0.83,0.56,0.42,0.0,1.11,13.1,11.8,1.25,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,9.72,0.0,0.14,2.08,0.97,0.0,0.0,0.69,0.28,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.69,0.28,0.14,0.14,0.42,0.42,0.97,42.9,0.56,0.69,0.0,0.69,0.14,0.83,0.56,0.0,21.1,0.56,2.08,9.58,9.44,4.44,20.6,0.28,0.0,0.0,0.28,100.0,11.0,30.3,12.1,0.14,0.14,0.14,1.39,0.56,14.7,1.94,0.69,0.0,0.0,3.33,1.67,0.69,0.28,0.28,0.0,0.0,0.0,2.08,0.83,1.67,33.3,0.3125,123.7795,Mediano
133,553,554,Nuno da Costa,CPV,FWMF,Auxerre,Ligue 1,32,1991,19,12,1151,12.8,3,2.11,0.78,37.0,0.11,0.3,15.7,0.0,0.0,0.0,12.0,17.8,67.5,190.9,61.3,5.23,7.97,65.7,3.83,5.08,75.4,1.41,1.8,78.3,0.08,1.02,1.09,0.47,0.16,1.48,17.8,16.9,0.94,0.08,0.16,0.31,0.47,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.55,2.34,1.41,0.0,0.39,0.31,0.23,0.0,0.16,0.08,0.0,0.08,0.0,0.0,0.0,2.27,1.25,0.63,1.17,0.47,0.63,2.11,29.6,1.48,1.09,0.0,1.09,0.94,3.2,0.55,0.0,34.2,0.78,3.91,15.7,15.4,4.06,34.2,5.0,2.03,40.6,2.11,42.2,23.2,153.4,49.6,1.25,0.47,0.63,4.14,1.88,22.8,5.78,0.31,0.08,0.08,1.56,3.28,0.16,0.47,1.25,0.0,0.0,0.0,3.75,2.11,2.34,47.4,0.15789473684210525,123.00399999999999,Mediano
346,1341,1342,Takefusa Kubo,JPN,FWMF,Real Sociedad,La Liga,21,2001,17,15,1248,13.9,3,2.52,1.22,48.6,0.09,0.18,19.2,0.14,0.0,0.0,22.7,31.2,72.7,304.8,77.1,13.5,15.9,85.1,6.98,9.14,76.4,0.86,2.09,41.4,0.14,1.01,1.08,0.79,0.14,2.66,31.2,29.1,1.58,0.07,0.14,0.22,2.23,0.07,1.37,0.43,0.5,0.07,22.7,0.43,1.44,3.24,2.01,0.36,0.22,0.22,0.36,0.07,0.43,0.22,0.0,0.07,0.0,0.07,0.07,1.73,0.94,0.86,0.43,0.43,0.43,1.08,40.0,0.65,0.72,0.0,0.72,0.14,1.87,0.07,0.0,43.2,0.14,3.81,13.9,26.0,5.11,43.2,3.17,1.08,34.1,1.51,47.7,28.4,198.6,112.7,3.88,2.01,2.3,3.45,1.87,33.2,8.99,0.14,0.0,0.0,1.44,1.51,1.08,2.23,0.94,0.07,0.0,0.0,3.67,0.79,1.01,44.0,0.17647058823529413,122.73849999999999,Mediano
341,1312,1313,Ibrahima Kon�,MLI,FW,Lorient,Ligue 1,23,1999,21,5,647,7.2,3,1.25,0.69,55.6,0.22,0.4,16.6,0.0,0.14,0.14,12.6,20.4,61.9,157.6,52.8,8.06,11.3,71.6,3.61,6.39,56.5,0.14,0.69,20.0,0.14,0.83,1.11,0.14,0.0,1.94,20.4,20.0,0.42,0.0,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,12.6,0.0,0.42,2.22,1.81,0.0,0.28,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.83,0.42,0.14,0.56,0.14,0.42,0.56,75.0,0.14,0.56,0.0,0.56,0.28,1.11,0.56,0.0,30.3,0.42,3.33,14.9,12.4,2.36,30.1,1.25,0.83,66.7,0.14,11.1,20.4,111.3,33.8,0.69,0.97,0.14,4.03,1.39,23.9,4.86,0.28,0.0,0.0,1.81,1.39,0.69,0.14,0.42,0.0,0.0,0.0,2.36,4.72,4.58,50.7,0.14285714285714285,122.703,Mediano
444,1736,1737,Thomas M�ller,GER,FWMF,Bayern Munich,Bundesliga,33,1989,13,10,812,9.0,4,2.44,1.44,59.1,0.18,0.31,13.5,0.0,0.0,0.0,35.6,45.9,77.5,502.0,148.3,18.8,21.6,87.1,13.2,16.8,78.8,1.22,2.78,44.0,0.44,2.11,1.67,2.11,0.11,5.44,45.9,44.1,1.33,0.22,0.33,0.22,1.44,0.78,0.0,0.0,0.0,0.0,35.6,0.44,1.11,5.0,4.44,0.0,0.11,0.33,0.0,0.11,0.78,0.56,0.0,0.0,0.22,0.0,0.0,0.78,0.56,0.33,0.33,0.11,0.44,0.78,57.1,0.33,0.89,0.22,0.67,0.33,1.11,0.67,0.0,55.2,1.0,5.56,19.9,29.8,6.89,55.2,0.78,0.33,42.9,0.44,57.1,30.7,99.1,50.8,2.11,1.0,0.89,2.78,1.0,43.6,10.3,0.0,0.0,0.0,0.22,0.44,0.56,1.44,0.56,0.0,0.0,0.0,3.89,2.67,0.89,75.0,0.3076923076923077,122.35249999999999,Mediano
396,1558,1559,Omar Marmoush,EGY,FW,Wolfsburg,Bundesliga,24,1999,19,8,790,8.8,3,2.95,1.02,34.6,0.12,0.33,14.9,0.11,0.0,0.0,18.3,28.9,63.4,272.3,70.6,10.8,15.5,69.9,5.23,7.61,68.7,1.59,2.95,53.8,0.0,0.57,2.27,1.02,0.11,3.86,28.9,28.2,0.57,0.11,0.0,0.45,1.93,0.0,0.23,0.23,0.0,0.0,18.3,0.11,1.25,2.61,1.48,0.0,0.68,0.23,0.23,0.0,0.34,0.23,0.0,0.11,0.0,0.0,0.0,1.14,0.8,0.57,0.11,0.45,0.45,1.14,40.0,0.68,1.02,0.0,1.02,0.57,1.7,0.23,0.0,47.4,0.68,5.11,18.0,25.3,5.23,47.4,6.7,1.93,28.8,4.2,62.7,30.2,174.5,69.8,2.16,1.7,1.48,4.55,2.84,36.0,9.77,0.23,0.0,0.0,1.7,2.27,0.34,1.93,0.8,0.0,0.0,0.0,5.8,3.3,2.95,52.7,0.15789473684210525,121.94250000000001,Mediano
609,2376,2377,Crysencio Summerville,NED,FW,Leeds United,Premier League,21,2001,14,5,673,7.5,4,1.73,0.67,38.5,0.31,0.8,15.9,0.0,0.0,0.0,22.5,30.1,74.8,278.5,73.9,15.2,18.9,80.3,5.2,6.4,81.3,0.67,1.87,35.7,0.13,0.93,1.33,0.93,0.27,2.67,30.1,29.9,0.13,0.13,0.0,0.13,1.2,0.0,0.0,0.0,0.0,0.0,22.5,0.13,1.07,3.07,2.0,0.0,0.0,0.27,0.67,0.13,0.27,0.13,0.0,0.0,0.0,0.13,0.0,2.13,1.47,1.07,0.93,0.13,0.93,1.33,70.0,0.4,1.33,0.13,1.2,0.53,2.67,0.67,0.0,43.9,0.53,6.67,16.9,21.2,3.33,43.9,2.93,0.93,31.8,1.33,45.5,28.9,166.7,90.9,3.33,1.73,1.07,2.8,2.13,32.1,5.73,0.27,0.0,0.0,1.47,2.4,0.4,1.2,1.47,0.13,0.0,0.0,4.67,0.4,1.07,27.3,0.2857142857142857,121.31650000000002,Mediano
68,261,262,Domenico Berardi,ITA,FW,Sassuolo,Serie A,28,1994,13,10,914,10.2,4,4.31,0.78,18.2,0.05,0.25,22.8,0.39,0.2,0.29,29.5,43.4,67.9,565.4,151.5,13.2,16.6,79.9,11.0,15.3,71.8,4.41,7.75,57.0,0.29,2.06,1.76,2.65,0.39,5.78,43.4,40.1,3.24,0.88,0.49,1.86,3.82,0.29,2.06,1.27,0.49,0.0,29.5,0.1,1.67,4.51,3.43,0.59,0.2,0.2,0.1,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.27,0.98,0.69,0.29,0.29,0.69,1.96,35.0,1.27,0.29,0.0,0.29,0.88,2.16,0.88,0.0,56.1,0.69,5.69,21.6,29.7,4.31,55.8,1.67,0.88,52.9,0.59,35.3,36.4,161.5,71.7,2.25,1.37,0.88,2.65,1.57,43.6,10.7,0.39,0.0,0.0,1.57,1.96,0.49,3.82,0.98,0.0,0.0,0.0,4.41,0.49,1.08,31.3,0.3076923076923077,121.17500000000003,Mediano
190,764,765,Odsonne �douard,FRA,FWMF,Crystal Palace,Premier League,25,1998,20,12,1093,12.1,3,2.07,0.83,40.0,0.12,0.3,12.4,0.0,0.0,0.0,16.3,22.7,71.6,186.8,36.0,11.7,14.5,80.7,3.14,5.12,61.3,0.25,0.5,50.0,0.17,0.99,0.58,0.74,0.0,2.31,22.7,21.7,0.91,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,16.3,0.17,0.74,2.48,1.82,0.0,0.08,0.5,0.08,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.74,0.83,0.58,0.83,0.33,0.5,0.83,60.0,0.33,0.83,0.41,0.41,0.25,1.98,1.4,0.0,36.5,1.65,4.3,17.8,14.9,4.55,36.5,2.15,0.66,30.8,1.4,65.4,18.8,91.6,39.6,1.65,1.4,1.16,2.98,2.98,26.0,4.63,0.25,0.0,0.0,1.16,0.74,0.58,0.33,0.83,0.0,0.0,0.0,3.31,1.98,2.07,49.0,0.15,120.38449999999997,Mediano
162,661,662,�ngel Di Mar�a,ARG,FW,Juventus,Serie A,34,1988,12,8,608,6.8,3,2.5,0.88,35.3,0.12,0.33,20.4,0.0,0.15,0.15,31.3,41.8,75.0,588.4,221.8,14.7,16.5,89.3,10.4,13.4,78.0,5.29,8.68,61.0,0.29,3.09,3.68,2.5,0.88,5.44,41.8,34.9,6.62,2.06,0.74,0.74,6.32,1.18,2.94,1.03,1.62,0.0,31.3,0.29,1.18,5.74,3.09,1.62,0.59,0.44,0.0,0.0,0.59,0.44,0.15,0.0,0.0,0.0,0.0,1.03,0.59,0.29,0.59,0.15,0.44,1.32,33.3,0.88,1.03,0.0,1.03,0.29,1.32,0.0,0.0,54.0,0.15,4.26,22.9,27.6,2.5,53.8,3.97,1.47,37.0,2.21,55.6,32.8,196.9,88.5,2.35,2.21,0.59,2.65,2.65,40.0,4.85,0.0,0.15,0.0,0.59,1.03,0.44,6.32,0.59,0.0,0.0,0.0,3.68,0.15,0.0,100.0,0.25,119.43500000000003,Mediano
333,1273,1274,Moise Kean,ITA,FW,Juventus,Serie A,22,2000,19,8,725,8.1,4,3.7,1.23,33.3,0.13,0.4,14.7,0.0,0.0,0.0,12.0,16.5,72.4,150.1,34.3,7.65,9.26,82.7,2.84,3.95,71.9,0.25,0.37,66.7,0.0,0.99,0.62,0.62,0.12,1.23,16.5,15.6,0.74,0.0,0.12,0.0,0.37,0.0,0.0,0.0,0.0,0.0,12.0,0.25,0.86,3.33,2.22,0.0,0.37,0.62,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.99,0.74,0.25,0.62,0.12,0.37,0.62,60.0,0.25,0.12,0.0,0.12,0.49,1.48,0.25,0.0,29.8,0.37,2.96,13.3,14.2,4.94,29.8,3.33,0.99,29.6,1.98,59.3,18.5,124.4,56.4,2.84,1.11,1.6,2.47,1.85,22.0,6.91,0.37,0.0,0.0,1.11,1.48,0.62,0.37,0.74,0.0,0.0,0.0,3.33,0.49,1.11,30.8,0.21052631578947367,119.3635,Mediano
437,1721,1722,Dany Mota,POR,FWMF,Monza,Serie A,24,1998,15,11,996,11.1,3,1.35,0.36,26.7,0.2,0.75,10.3,0.0,0.0,0.0,19.0,28.1,67.6,269.8,34.1,11.5,14.9,77.6,5.77,8.47,68.1,0.9,1.53,58.8,0.0,0.99,0.72,0.63,0.36,1.26,28.1,26.7,1.44,0.09,0.09,0.18,2.52,0.27,0.0,0.0,0.0,0.0,19.0,0.0,1.71,2.7,1.98,0.0,0.18,0.27,0.27,0.0,0.18,0.0,0.0,0.09,0.0,0.09,0.0,0.45,0.36,0.0,0.18,0.27,0.09,0.18,50.0,0.09,0.45,0.09,0.36,0.18,0.63,1.26,0.0,39.9,1.35,2.97,18.0,19.1,4.41,39.9,2.79,1.17,41.9,1.17,41.9,24.8,176.6,68.2,3.33,1.8,1.35,4.23,2.07,30.4,7.93,0.09,0.0,0.0,1.26,1.71,0.9,2.52,0.36,0.09,0.0,0.0,2.79,1.8,2.61,40.8,0.2,119.2395,Mediano
522,2010,2011,Javi Puado,ESP,FWMF,Espanyol,La Liga,24,1998,19,12,1152,12.8,3,2.19,0.63,28.6,0.11,0.38,13.4,0.0,0.0,0.0,15.8,20.5,77.1,222.2,37.3,8.59,10.3,83.3,4.84,6.09,79.5,0.78,1.41,55.6,0.08,0.86,0.47,0.7,0.0,1.88,20.5,20.0,0.39,0.08,0.0,0.08,0.94,0.16,0.0,0.0,0.0,0.0,15.8,0.08,0.55,2.03,1.17,0.0,0.31,0.31,0.23,0.0,0.23,0.08,0.0,0.08,0.08,0.0,0.0,0.55,0.16,0.31,0.16,0.08,0.31,0.86,36.4,0.55,0.23,0.0,0.23,0.47,1.02,0.7,0.0,30.4,0.63,4.61,11.6,15.0,3.75,30.4,1.8,0.7,39.1,0.86,47.8,19.3,124.9,56.6,2.03,1.25,0.78,3.28,1.25,21.2,4.84,0.23,0.0,0.0,0.7,0.94,0.31,0.94,0.16,0.0,0.0,0.0,5.16,0.63,1.72,26.7,0.15789473684210525,119.10700000000001,Mediano
40,147,148,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,25,1997,16,9,730,8.1,4,2.35,0.99,42.1,0.21,0.5,11.9,0.0,0.0,0.0,11.1,15.3,72.6,129.5,17.0,7.78,9.38,82.9,2.35,3.21,73.1,0.12,0.49,25.0,0.0,0.99,0.37,0.12,0.0,0.86,15.3,14.9,0.37,0.0,0.12,0.0,0.37,0.12,0.0,0.0,0.0,0.0,11.1,0.0,0.62,2.1,1.48,0.0,0.12,0.12,0.25,0.12,0.12,0.0,0.0,0.0,0.12,0.0,0.0,1.23,0.99,0.0,0.86,0.37,0.62,0.86,71.4,0.25,0.86,0.25,0.62,0.12,1.36,1.23,0.0,29.4,1.23,4.2,11.9,14.0,3.46,29.4,2.1,0.62,29.4,1.11,52.9,17.4,97.7,43.8,1.36,1.11,0.62,4.69,1.85,19.0,4.07,0.0,0.0,0.0,0.99,1.23,0.86,0.37,0.99,0.0,0.0,0.0,4.07,0.86,3.7,18.9,0.25,118.451,Mediano
342,1320,1321,Christian Kouam�,CIV,FW,Fiorentina,Serie A,25,1997,19,16,1347,15.0,2,2.2,0.73,33.3,0.06,0.18,14.0,0.07,0.0,0.0,24.2,34.0,71.2,361.9,83.1,14.2,17.7,80.4,6.8,10.0,68.0,1.67,2.87,58.1,0.13,1.87,1.53,1.6,0.4,2.87,34.0,32.4,1.53,0.13,0.07,0.33,2.4,1.0,0.13,0.0,0.0,0.0,24.2,0.07,0.8,4.13,3.2,0.0,0.27,0.27,0.4,0.0,0.27,0.2,0.0,0.07,0.0,0.0,0.0,1.07,0.8,0.4,0.27,0.4,0.33,0.6,55.6,0.27,0.87,0.2,0.67,0.8,1.87,0.2,0.0,48.1,0.27,3.87,16.0,28.7,5.73,48.1,3.53,1.0,28.3,1.93,54.7,29.5,154.3,70.7,2.87,1.53,1.27,3.87,2.07,35.8,10.7,0.2,0.0,0.0,1.67,3.0,0.2,2.4,0.8,0.07,0.0,0.0,4.87,2.93,2.6,53.0,0.10526315789473684,118.43300000000002,Mediano
141,595,596,Arnaut Danjuma,NED,FW,Tottenham,Premier League,26,1997,1,0,12,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,110.0,54.5,990.0,80.0,30.0,50.0,60.0,20.0,20.0,100.0,10.0,10.0,100.0,0.0,10.0,0.0,10.0,10.0,0.0,110.0,110.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,10.0,80.0,50.0,0.0,140.0,30.0,20.0,66.7,10.0,33.3,90.0,860.0,630.0,30.0,10.0,0.0,10.0,0.0,120.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,Mediano
178,711,712,Ritsu Doan,JPN,FWMF,Freiburg,Bundesliga,24,1998,20,18,1484,16.5,2,2.18,0.97,44.4,0.06,0.13,18.1,0.0,0.0,0.0,17.6,24.8,71.1,266.6,70.8,10.9,13.5,80.7,4.97,6.67,74.5,1.15,1.7,67.9,0.18,1.03,1.58,1.21,0.24,2.79,24.8,24.6,0.06,0.0,0.18,0.24,0.97,0.06,0.0,0.0,0.0,0.0,17.6,0.12,1.27,2.67,1.52,0.0,0.36,0.24,0.42,0.12,0.36,0.18,0.0,0.0,0.0,0.18,0.0,2.55,1.09,0.73,1.21,0.61,1.03,2.0,51.5,0.97,1.82,0.06,1.76,0.61,3.15,0.36,0.0,41.0,0.73,5.09,16.2,20.7,4.36,41.0,4.79,1.82,38.0,2.06,43.0,25.0,166.8,87.6,3.58,1.94,1.88,2.79,1.88,26.6,7.33,0.12,0.0,0.0,1.15,1.76,0.36,0.97,1.09,0.12,0.0,0.0,4.73,0.06,0.91,6.3,0.1,117.9705,Mediano
615,2411,2412,Simon Terodde,GER,FW,Schalke 04,Bundesliga,34,1988,20,16,1281,14.2,3,2.25,0.92,40.6,0.09,0.23,13.1,0.0,0.0,0.07,11.1,16.8,65.7,154.9,23.1,5.85,7.82,74.8,3.87,5.7,67.9,0.42,0.7,60.0,0.0,0.77,0.77,0.35,0.0,0.99,16.8,14.9,1.9,0.0,0.07,0.14,0.14,0.14,0.0,0.0,0.0,0.0,11.1,0.0,0.49,2.61,1.83,0.07,0.07,0.42,0.21,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.92,0.49,0.28,0.35,0.28,0.14,0.63,22.2,0.49,0.42,0.14,0.28,0.42,1.34,0.42,0.0,27.2,0.49,2.46,13.1,11.7,4.58,27.1,0.7,0.14,20.0,0.49,70.0,11.3,34.2,7.54,0.14,0.0,0.14,2.11,0.85,18.6,4.01,0.28,0.0,0.0,1.83,1.34,1.55,0.14,0.49,0.07,0.0,0.0,2.18,3.38,5.49,38.1,0.15,117.3335,Mediano
469,1807,1808,Darwin N��ez,URU,FW,Liverpool,Premier League,23,1999,15,11,989,11.0,5,5.55,2.27,41.0,0.08,0.2,15.4,0.0,0.0,0.0,12.3,19.1,64.3,176.4,36.5,5.91,8.64,68.4,3.91,5.82,67.2,0.82,1.09,75.0,0.18,1.64,0.55,0.55,0.09,1.55,19.1,18.5,0.36,0.0,0.09,0.09,1.09,0.18,0.09,0.0,0.0,0.0,12.3,0.27,0.82,3.18,2.09,0.09,0.18,0.45,0.36,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.55,0.27,0.18,0.27,0.09,0.27,0.45,60.0,0.18,0.82,0.0,0.82,0.18,0.73,0.73,0.0,33.0,0.64,2.36,9.27,21.7,9.18,33.0,1.45,0.45,31.3,0.73,50.0,18.8,130.3,72.0,3.36,1.36,1.91,2.36,1.18,24.8,8.64,0.09,0.09,0.0,1.09,0.91,1.18,1.09,0.27,0.0,0.0,0.0,2.0,2.27,2.64,46.3,0.3333333333333333,117.17500000000003,Mediano
19,78,79,Juli�n �lvarez,ARG,FWMF,Manchester City,Premier League,23,2000,16,5,578,6.4,4,2.97,1.25,42.1,0.21,0.5,15.6,0.0,0.0,0.0,24.7,31.3,79.0,310.5,47.2,15.3,17.8,86.0,5.47,7.19,76.1,1.09,1.72,63.6,0.0,0.94,1.72,0.63,0.16,2.81,31.3,30.5,0.78,0.0,0.31,0.31,1.25,0.31,0.0,0.0,0.0,0.0,24.7,0.0,1.41,2.81,2.03,0.0,0.16,0.47,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.78,0.16,0.78,0.63,0.31,1.25,25.0,0.94,1.25,0.0,1.25,0.0,1.56,0.16,0.0,40.9,0.47,2.03,16.4,22.8,5.63,40.9,1.72,0.94,54.5,0.63,36.4,23.4,138.3,65.2,2.81,1.09,1.41,1.56,1.41,31.1,7.03,0.0,0.0,0.0,1.56,0.78,0.16,1.25,0.78,0.0,0.0,0.0,2.19,0.78,1.72,31.3,0.25,117.13199999999999,Mediano
681,2677,2678,Simon Zoller,GER,FW,Bochum,Bundesliga,31,1991,18,16,1214,13.5,3,1.93,0.59,30.8,0.12,0.38,12.8,0.0,0.0,0.0,13.0,20.7,62.7,199.5,41.6,7.7,11.0,70.3,4.07,6.74,60.4,0.89,1.33,66.7,0.07,0.52,1.11,0.22,0.0,1.26,20.7,19.3,1.26,0.0,0.15,0.15,1.19,0.37,0.0,0.0,0.0,0.0,13.0,0.07,0.96,1.11,0.96,0.07,0.0,0.0,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.52,0.15,0.15,0.37,0.0,0.15,0.59,25.0,0.44,0.96,0.07,0.89,0.37,0.89,1.26,0.0,28.8,1.41,3.85,13.8,11.3,3.41,28.8,0.37,0.0,0.0,0.15,40.0,12.9,44.0,14.7,0.52,0.07,0.37,1.19,0.37,17.4,3.93,0.22,0.0,0.0,1.26,0.52,0.44,1.19,0.15,0.0,0.07,0.0,3.26,0.96,1.26,43.3,0.16666666666666666,117.123,Mediano
277,1119,1120,Adam Hlo?ek,CZE,FWMF,Leverkusen,Bundesliga,20,2002,18,11,878,9.8,3,2.35,0.92,39.1,0.13,0.33,18.2,0.2,0.0,0.0,18.2,24.4,74.5,264.6,81.1,11.4,13.7,83.6,4.29,5.61,76.4,1.63,2.55,64.0,0.31,1.73,1.63,0.51,0.0,2.65,24.4,22.4,1.94,0.1,0.1,0.0,1.43,0.1,1.12,0.51,0.41,0.0,18.2,0.0,0.82,3.37,2.45,0.31,0.1,0.41,0.1,0.0,0.82,0.61,0.0,0.0,0.2,0.0,0.0,0.71,0.2,0.41,0.2,0.1,0.2,0.51,40.0,0.31,0.82,0.2,0.61,0.51,1.22,0.71,0.0,35.3,0.82,3.67,16.8,15.2,3.16,35.3,1.53,0.51,33.3,0.51,33.3,16.8,78.4,36.3,1.53,0.92,0.71,2.45,1.43,25.3,5.0,0.1,0.0,0.0,1.53,1.43,0.1,1.43,0.2,0.0,0.0,0.0,2.14,1.53,2.76,35.7,0.16666666666666666,116.11500000000001,Mediano
592,2309,2310,Dominic Solanke,ENG,FWMF,Bournemouth,Premier League,25,1997,17,16,1431,15.9,3,2.26,1.01,44.4,0.08,0.19,14.2,0.0,0.0,0.0,11.0,15.8,69.7,147.2,32.2,7.04,8.87,79.4,2.96,3.84,77.0,0.57,0.75,75.0,0.19,0.57,0.57,0.38,0.0,1.45,15.8,14.1,1.7,0.0,0.06,0.06,0.25,0.06,0.0,0.0,0.0,0.0,11.0,0.0,1.26,1.57,0.94,0.0,0.25,0.31,0.06,0.0,0.44,0.31,0.0,0.0,0.13,0.0,0.0,0.44,0.25,0.25,0.06,0.13,0.19,0.63,30.0,0.44,0.75,0.25,0.5,0.13,0.57,1.45,0.0,29.7,1.51,5.22,12.7,12.6,3.96,29.7,2.96,1.13,38.3,1.64,55.3,18.4,127.4,46.4,1.64,1.01,0.69,3.65,2.14,21.4,4.47,0.06,0.0,0.0,1.38,1.76,0.31,0.25,0.25,0.0,0.0,0.0,3.08,1.57,2.58,37.9,0.17647058823529413,116.06800000000001,Mediano
73,281,282,El Bilal Tour�,MLI,FW,Almer�a,La Liga,21,2001,15,11,935,10.4,4,2.31,1.06,45.8,0.17,0.36,11.0,0.0,0.0,0.0,13.6,19.1,70.9,165.0,22.4,9.42,11.6,81.0,3.46,5.1,67.9,0.1,0.1,100.0,0.19,1.06,0.58,0.19,0.1,0.87,19.1,16.8,2.12,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,13.6,0.19,0.58,2.69,2.12,0.0,0.1,0.29,0.19,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.29,0.19,0.1,0.1,0.1,0.0,0.19,0.0,0.19,0.38,0.1,0.29,0.0,0.29,1.63,0.0,30.6,1.92,3.27,15.1,12.8,4.33,30.6,1.06,0.29,27.3,0.67,63.6,14.6,72.0,34.9,1.15,1.06,0.58,3.65,0.48,19.5,4.04,0.0,0.0,0.0,2.21,0.29,1.15,0.29,0.19,0.0,0.0,0.0,3.46,3.27,3.17,50.7,0.26666666666666666,116.0185,Mediano
42,150,151,Jordan Ayew,GHA,FWMF,Crystal Palace,Premier League,31,1991,22,18,1497,16.6,1,0.78,0.36,46.2,0.08,0.17,15.1,0.0,0.0,0.0,21.4,28.1,76.2,280.2,50.7,13.6,15.5,87.5,6.63,8.67,76.4,0.42,1.27,33.3,0.06,0.96,0.9,0.3,0.18,1.69,28.1,27.8,0.3,0.12,0.24,0.0,1.14,0.12,0.0,0.0,0.0,0.0,21.4,0.0,1.08,2.71,1.69,0.0,0.36,0.24,0.24,0.18,0.18,0.06,0.0,0.0,0.06,0.06,0.0,2.83,1.81,1.08,0.78,0.96,0.72,1.69,42.9,0.96,1.2,0.12,1.08,0.48,3.31,1.33,0.0,43.3,1.93,6.99,20.1,17.3,2.53,43.3,4.28,1.57,36.6,1.87,43.7,25.2,152.8,66.0,2.47,1.39,0.84,3.37,2.77,30.0,5.3,0.06,0.0,0.0,1.87,2.77,0.06,1.14,1.81,0.0,0.0,0.0,5.48,1.69,3.55,32.2,0.045454545454545456,115.97149999999999,Mediano
