,_c0,Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,GPJ,score,Desempenho
553,1533,1534,Orel Mangala,BEL,MF,Nott'ham Forest,Premier League,24,1998,14,10,693,7.7,0,0.78,0.13,16.7,0.0,0.0,21.6,0.0,0.0,0.0,28.8,35.8,80.4,433.4,116.0,15.2,16.8,90.7,11.0,13.0,85.0,1.56,3.25,48.0,0.0,0.26,2.34,0.26,0.0,3.25,35.8,35.3,0.26,0.26,0.13,0.13,0.65,0.0,0.0,0.0,0.0,0.0,28.8,0.26,1.04,1.17,1.04,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.91,0.91,0.65,0.13,0.78,1.56,50.0,0.78,1.04,0.26,0.78,1.3,2.99,0.52,0.0,44.7,1.56,9.22,27.7,8.18,0.65,44.7,2.6,0.91,35.0,1.3,50.0,24.5,131.9,60.4,1.3,0.39,0.26,0.39,0.78,28.6,0.78,0.13,0.0,0.0,1.17,1.56,0.0,0.65,0.91,0.0,0.0,0.0,5.45,0.78,0.52,60.0,0.0,46.7,Mediano
718,2004,2005,Dennis Praet,BEL,MFFW,Leicester City,Premier League,28,1994,12,4,377,4.2,1,0.48,0.24,50.0,0.5,1.0,15.4,0.0,0.0,0.0,24.0,32.4,74.3,344.0,75.0,13.6,16.0,85.1,7.62,9.76,78.0,1.43,3.1,46.2,0.0,0.0,0.95,0.71,0.0,2.38,32.4,31.0,1.43,0.0,0.24,0.0,2.38,0.48,0.24,0.0,0.0,0.0,24.0,0.0,1.9,1.19,0.95,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,1.67,1.19,0.95,0.24,1.43,2.14,66.7,0.71,1.67,0.24,1.43,0.48,2.86,0.95,0.0,42.4,1.67,8.1,19.5,15.2,0.95,42.4,1.67,0.95,57.1,0.71,42.9,22.4,113.1,39.0,2.38,1.19,0.24,1.67,1.9,27.1,6.19,0.24,0.0,0.0,1.19,1.67,0.24,2.38,1.67,0.0,0.0,0.0,6.67,0.0,2.14,0.0,0.08333333333333333,46.67,Mediano
294,820,821,Fali,ESP,DFMF,C�diz,La Liga,29,1993,14,12,914,10.2,0,0.39,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,24.3,31.7,76.8,555.5,214.1,6.37,7.75,82.3,12.6,14.7,86.0,5.2,8.63,60.2,0.0,0.29,2.75,0.2,0.0,2.94,31.7,30.8,0.88,0.88,0.1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,0.29,0.69,0.49,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.37,0.78,0.78,0.59,0.0,0.88,1.18,75.0,0.29,0.98,0.69,0.29,0.39,1.76,4.41,0.1,41.2,6.47,20.9,18.2,2.25,0.88,41.2,0.29,0.1,33.3,0.1,33.3,19.8,93.6,52.5,0.2,0.0,0.0,0.29,0.0,22.7,0.69,0.39,0.0,0.0,0.78,1.08,0.0,0.0,0.78,0.0,0.0,0.0,4.9,1.76,1.18,60.0,0.0,46.559999999999995,Mediano
634,1770,1771,Tanguy Ndombele,FRA,MF,Napoli,Serie A,26,1996,19,6,545,6.1,0,2.13,0.16,7.7,0.0,0.0,22.8,0.0,0.0,0.0,59.3,66.2,89.6,810.8,205.2,38.0,41.1,92.4,16.9,17.4,97.2,1.97,3.28,60.0,0.0,1.31,4.75,1.31,0.0,6.89,66.2,64.8,1.48,0.82,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,59.3,0.0,1.31,2.62,2.3,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.49,0.33,0.82,0.16,0.49,0.82,60.0,0.33,0.49,0.0,0.49,0.82,2.13,0.82,0.16,77.2,1.31,9.18,47.7,20.8,3.44,77.2,3.11,2.13,68.4,0.66,21.1,53.0,214.1,101.1,2.3,2.3,0.49,2.95,2.13,65.9,3.61,0.49,0.0,0.0,1.48,2.62,0.0,0.0,0.49,0.0,0.16,0.0,5.08,0.66,0.33,66.7,0.0,46.459999999999994,Mediano
775,2134,2135,Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,32,1990,13,3,419,4.7,0,0.21,0.21,100.0,0.0,0.0,26.4,0.0,0.0,0.0,36.4,49.4,73.7,675.1,236.0,15.1,18.3,82.6,14.9,17.9,83.3,5.11,8.72,58.5,0.21,1.28,4.04,0.85,0.64,5.11,49.4,42.8,6.38,2.34,0.0,0.0,4.68,0.0,4.04,0.64,1.91,0.21,36.4,0.21,0.85,2.55,1.49,1.06,0.0,0.0,0.0,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,3.83,2.13,1.49,2.34,0.0,1.49,2.98,50.0,1.49,2.55,0.21,2.34,1.06,4.89,1.7,0.0,61.3,2.77,16.0,33.4,12.3,0.85,61.3,0.64,0.0,0.0,0.64,100.0,28.9,113.0,52.6,0.64,0.21,0.0,1.7,1.06,34.9,0.85,0.21,0.0,0.0,2.34,0.64,0.0,4.68,2.13,0.0,0.0,0.0,5.74,0.64,0.43,60.0,0.0,46.45,Mediano
599,1671,1672,Takumi Minamino,JPN,MFFW,Monaco,Ligue 1,28,1995,12,7,480,5.3,1,1.89,0.94,50.0,0.1,0.2,14.4,0.19,0.0,0.0,20.8,31.5,65.9,312.6,84.0,9.81,13.4,73.2,7.17,8.87,80.9,1.51,4.53,33.3,0.57,1.13,1.32,1.13,0.0,3.02,31.5,27.9,3.4,0.94,0.0,0.38,5.09,0.38,1.89,1.7,0.19,0.0,20.8,0.19,1.32,3.02,2.08,0.19,0.0,0.19,0.38,0.19,0.75,0.38,0.19,0.0,0.0,0.19,0.0,1.89,0.94,0.57,0.94,0.38,0.94,4.34,21.7,3.4,2.64,0.0,2.64,0.94,2.83,0.57,0.0,47.9,1.32,5.09,19.2,24.3,5.09,47.9,1.32,0.38,28.6,0.94,71.4,31.1,178.3,81.5,3.4,1.51,1.32,4.53,1.51,28.7,7.74,0.38,0.0,0.0,2.26,1.32,0.38,5.09,0.94,0.19,0.0,0.0,5.09,0.94,0.57,62.5,0.08333333333333333,46.290000000000006,Mediano
241,670,671,Ibrahima Diallo,FRA,MF,Southampton,Premier League,23,1999,13,10,714,7.9,0,0.76,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,31.5,41.0,76.9,475.3,97.1,18.0,20.8,86.6,10.9,13.8,78.9,1.77,3.67,48.3,0.0,0.25,2.28,0.25,0.0,2.66,41.0,40.1,0.89,0.89,0.0,0.25,0.38,0.0,0.0,0.0,0.0,0.0,31.5,0.0,1.14,0.63,0.51,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,1.27,1.27,0.89,0.13,0.89,1.14,77.8,0.25,1.01,0.13,0.89,0.63,2.91,1.01,0.0,50.8,1.65,13.5,30.3,8.1,0.38,50.8,1.39,0.76,54.5,0.63,45.5,28.1,139.9,68.0,0.63,0.51,0.0,1.9,0.89,28.9,0.76,0.25,0.0,0.0,2.03,0.89,0.0,0.38,1.27,0.0,0.0,0.0,8.86,1.9,0.89,68.2,0.0,46.239999999999995,Mediano
295,824,825,Khalil Fayad,FRA,MF,Montpellier,Ligue 1,18,2004,13,5,411,4.6,0,0.87,0.22,25.0,0.0,0.0,23.2,0.0,0.0,0.0,41.1,50.0,82.2,652.0,161.5,19.6,22.0,89.1,17.4,19.3,89.9,2.61,6.09,42.9,0.43,1.09,2.61,0.65,0.22,2.61,50.0,48.9,1.09,0.87,0.43,0.43,0.65,0.22,0.0,0.0,0.0,0.0,41.1,0.0,0.43,1.74,1.52,0.0,0.22,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,0.0,0.0,4.78,2.39,2.17,2.39,0.22,1.96,2.83,69.2,0.87,1.09,0.0,1.09,0.43,5.22,0.65,0.0,61.7,1.52,14.8,40.9,7.61,0.22,61.7,1.74,0.87,50.0,0.65,37.5,45.0,237.8,92.6,0.65,0.43,0.0,1.09,1.09,39.3,0.87,0.22,0.22,0.0,2.17,1.74,0.0,0.65,2.39,0.0,0.0,0.0,6.96,0.43,2.39,15.4,0.0,46.22,Mediano
928,2555,2556,Gonzalo Villar,ESP,MF,Sampdoria,Serie A,24,1998,15,8,696,7.7,0,0.13,0.0,0.0,0.0,0.0,26.1,0.0,0.0,0.0,41.2,49.5,83.2,700.6,176.2,17.7,21.0,84.0,18.8,21.4,87.9,3.51,5.32,65.9,0.0,0.0,3.25,0.13,0.0,3.38,49.5,44.8,4.55,4.03,0.0,0.0,0.91,0.0,0.39,0.13,0.26,0.0,41.2,0.13,0.13,1.17,0.91,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.91,0.52,1.04,0.13,0.91,1.95,46.7,1.04,1.43,0.39,1.04,0.52,2.21,1.17,0.13,58.8,2.47,13.2,37.4,8.44,0.13,58.8,0.65,0.26,40.0,0.26,40.0,31.9,157.0,77.5,1.17,0.78,0.0,1.3,0.52,35.6,0.26,0.26,0.0,0.0,2.21,2.34,0.0,0.91,0.91,0.0,0.13,0.0,7.14,1.17,0.65,64.3,0.0,46.18,Mediano
349,978,979,Maxime Gonalons,FRA,MF,Clermont Foot,Ligue 1,33,1989,11,8,547,6.1,1,0.49,0.16,33.3,0.33,1.0,19.7,0.0,0.0,0.0,46.7,52.6,88.8,872.6,274.8,17.7,19.7,90.0,23.6,24.8,95.4,4.59,6.39,71.8,0.0,0.0,4.43,0.33,0.0,6.07,52.6,50.2,2.13,2.13,0.16,1.8,0.0,0.0,0.0,0.0,0.0,0.0,46.7,0.33,0.82,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,1.8,1.15,1.64,0.33,1.15,2.46,46.7,1.31,0.82,0.16,0.66,0.82,3.93,0.33,0.0,62.6,1.97,16.2,41.0,6.56,0.33,62.6,1.8,1.15,63.6,0.66,36.4,47.5,234.3,104.6,0.49,0.98,0.0,1.31,0.66,44.1,0.16,0.49,0.0,0.0,1.48,0.98,0.0,0.0,1.8,0.0,0.0,0.0,5.41,0.98,0.33,75.0,0.09090909090909091,46.16999999999999,Mediano
120,308,309,Emil Bohinen,NOR,MF,Salernitana,Serie A,23,1999,10,4,338,3.8,0,0.53,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,41.1,47.1,87.2,579.2,143.7,24.2,26.1,92.9,13.4,15.5,86.4,1.84,2.89,63.6,0.0,1.32,3.16,1.05,0.26,3.68,47.1,44.7,2.37,2.37,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,41.1,0.0,0.79,1.84,1.58,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,2.11,2.37,0.53,0.79,1.84,2.37,77.8,0.53,2.11,0.79,1.32,2.11,5.79,1.32,0.0,60.3,3.42,17.9,31.1,12.4,0.53,60.3,1.05,0.0,0.0,0.53,50.0,31.3,178.4,96.3,0.79,1.84,0.0,1.05,1.05,35.3,1.32,0.0,0.0,0.0,1.32,1.58,0.0,0.26,2.11,0.0,0.0,0.0,8.68,0.26,0.79,25.0,0.0,46.099999999999994,Mediano
244,676,677,Youba Diarra,MLI,MF,C�diz,La Liga,24,1998,3,0,42,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,600.0,44.0,12.0,12.0,100.0,14.0,14.0,100.0,6.0,10.0,60.0,0.0,0.0,2.0,0.0,0.0,2.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,6.0,33.3,4.0,10.0,0.0,10.0,2.0,6.0,2.0,0.0,60.0,6.0,18.0,44.0,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30.0,68.0,32.0,0.0,0.0,0.0,4.0,6.0,22.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,46.0,Mediano
569,1586,1587,Yanis Massolin,FRA,MF,Clermont Foot,Ligue 1,20,2002,4,0,48,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,78.4,960.0,276.0,30.0,36.0,83.3,24.0,30.0,80.0,4.0,6.0,66.7,0.0,0.0,6.0,0.0,0.0,8.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,8.0,0.0,0.0,94.0,2.0,32.0,50.0,14.0,2.0,94.0,6.0,0.0,0.0,6.0,100.0,66.0,324.0,122.0,0.0,2.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,2.0,66.7,0.0,46.0,Mediano
380,1050,1051,Ra�l Guti,ESP,MF,Elche,La Liga,26,1996,15,9,763,8.5,0,0.94,0.47,50.0,0.0,0.0,19.0,0.0,0.0,0.0,24.7,30.0,82.4,365.1,97.2,14.7,16.6,88.7,6.24,7.18,86.9,2.24,3.76,59.4,0.0,0.0,1.65,0.12,0.0,1.76,30.0,29.4,0.47,0.35,0.0,0.82,0.47,0.0,0.12,0.0,0.12,0.0,24.7,0.12,0.35,1.06,0.82,0.0,0.12,0.12,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,1.65,0.94,0.71,0.82,0.12,0.82,1.76,46.7,0.94,0.94,0.24,0.71,0.82,2.47,0.35,0.0,38.9,1.06,10.4,21.3,7.41,0.94,38.9,0.94,0.24,25.0,0.71,75.0,23.4,98.0,35.6,0.47,0.94,0.24,1.41,1.53,26.7,1.41,0.12,0.0,0.0,0.82,1.88,0.0,0.47,0.94,0.0,0.0,0.0,5.18,0.35,0.35,50.0,0.0,45.949999999999996,Mediano
776,2136,2137,Matteo Ruggeri,ITA,DFMF,Atalanta,Serie A,20,2002,10,4,462,5.1,0,0.98,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,51.0,63.3,80.5,832.2,351.8,27.5,31.2,88.1,18.6,22.9,81.2,3.73,6.08,61.3,0.0,0.78,3.73,1.57,0.78,5.49,63.3,52.7,10.2,0.78,0.0,0.39,3.92,9.41,0.0,0.0,0.0,0.0,51.0,0.39,0.59,1.57,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,1.37,0.78,1.18,0.39,1.37,1.76,77.8,0.39,1.76,0.59,1.18,1.96,4.31,1.76,0.0,73.3,3.14,23.3,30.0,20.2,1.18,73.3,0.78,0.39,50.0,0.39,50.0,35.9,148.6,76.9,2.16,1.18,0.39,0.2,0.78,43.3,5.69,0.2,0.0,0.0,0.98,0.78,0.0,3.92,1.37,0.0,0.0,0.0,4.9,1.76,0.39,81.8,0.0,45.739999999999995,Mediano
479,1353,1354,C�sar de la Hoz,ESP,MF,Almer�a,La Liga,30,1992,11,9,853,9.5,1,0.42,0.11,25.0,0.25,1.0,27.8,0.0,0.0,0.0,25.2,30.8,81.6,474.7,180.5,11.2,12.4,89.8,9.89,11.6,85.5,3.68,5.37,68.6,0.0,0.32,3.26,0.32,0.11,3.05,30.8,29.9,0.63,0.63,0.0,0.53,0.11,0.0,0.0,0.0,0.0,0.0,25.2,0.32,0.32,1.16,0.95,0.0,0.21,0.0,0.0,0.0,0.21,0.11,0.0,0.11,0.0,0.0,0.0,2.0,1.26,0.63,1.26,0.11,0.95,1.68,56.3,0.74,1.58,0.53,1.05,0.63,2.63,1.47,0.0,39.7,2.32,12.1,24.3,3.37,0.42,39.7,0.63,0.32,50.0,0.32,50.0,17.8,66.1,28.7,0.21,0.32,0.0,0.74,0.21,21.7,0.11,0.42,0.0,0.0,1.58,0.53,0.0,0.11,1.26,0.0,0.11,0.0,4.74,1.05,1.37,43.5,0.09090909090909091,45.69,Mediano
951,2624,2625,Jeong Woo-yeong,KOR,MFFW,Freiburg,Bundesliga,23,1999,17,4,579,6.4,1,1.56,0.63,40.0,0.1,0.25,17.2,0.0,0.0,0.0,25.0,32.0,78.0,336.4,81.1,15.5,18.3,84.6,6.88,8.28,83.0,0.78,1.25,62.5,0.16,0.78,1.25,0.78,0.47,2.03,32.0,31.6,0.47,0.16,0.0,0.31,1.41,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.94,2.66,2.19,0.0,0.0,0.16,0.31,0.0,0.63,0.47,0.0,0.0,0.0,0.16,0.0,0.94,0.31,0.47,0.31,0.16,0.31,0.47,66.7,0.16,1.09,0.16,0.94,0.16,1.09,1.09,0.0,42.2,0.78,6.25,17.3,19.1,3.28,42.2,2.97,0.78,26.3,1.88,63.2,24.1,135.3,60.0,2.03,1.09,0.63,1.56,0.63,29.1,4.53,0.31,0.0,0.0,1.72,0.78,0.16,1.41,0.31,0.16,0.0,0.0,3.44,0.47,2.19,17.6,0.058823529411764705,45.63,Mediano
351,984,985,Nicol�s Gonz�lez,ESP,MF,Valencia,La Liga,21,2002,13,6,595,6.6,1,1.36,0.3,22.2,0.11,0.5,16.6,0.0,0.0,0.0,56.8,63.5,89.5,949.4,251.7,27.4,29.4,93.3,25.5,27.6,92.3,3.33,5.0,66.7,0.0,0.76,9.39,0.61,0.0,6.97,63.5,60.6,2.58,2.27,0.0,0.45,0.15,0.15,0.0,0.0,0.0,0.0,56.8,0.3,0.61,1.82,1.52,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.76,0.45,0.76,0.45,0.61,1.52,40.0,0.91,0.91,0.3,0.61,1.06,2.73,1.06,0.0,72.3,1.82,12.3,42.0,18.6,1.52,72.3,2.58,1.82,70.6,0.3,11.8,43.3,204.4,94.5,1.52,2.73,0.15,0.61,0.91,50.3,1.82,0.15,0.0,0.0,2.12,0.76,0.0,0.15,0.76,0.0,0.15,0.15,6.82,1.52,1.36,52.6,0.07692307692307693,45.55,Mediano
806,2221,2222,Andr�s Sch�fer,HUN,MF,Union Berlin,Bundesliga,23,1999,13,9,754,8.4,0,0.71,0.12,16.7,0.0,0.0,22.6,0.0,0.0,0.0,19.6,26.8,73.3,302.5,64.5,10.2,12.4,82.7,7.86,9.64,81.5,0.83,2.5,33.3,0.0,0.36,2.5,0.24,0.12,2.62,26.8,25.5,1.31,0.24,0.12,0.0,0.83,0.12,0.0,0.0,0.0,0.0,19.6,0.0,1.31,1.19,0.95,0.0,0.0,0.0,0.24,0.0,0.24,0.12,0.0,0.0,0.0,0.12,0.0,2.38,0.95,0.83,1.43,0.12,0.71,1.55,46.2,0.83,1.31,0.24,1.07,0.48,2.86,1.31,0.0,40.0,1.43,9.52,18.9,12.9,1.55,40.0,3.45,0.83,24.1,1.67,48.3,20.1,114.6,48.1,1.67,1.31,0.48,2.26,1.43,21.4,2.02,0.0,0.0,0.0,1.43,1.67,0.12,0.83,0.95,0.0,0.0,0.0,6.55,1.07,1.67,39.1,0.0,45.49999999999999,Mediano
413,1159,1160,Ivan Ili?,SRB,MF,Hellas Verona,Serie A,21,2001,11,10,851,9.5,0,0.95,0.21,22.2,0.0,0.0,21.6,0.0,0.0,0.0,29.4,42.2,69.6,537.6,150.7,11.9,14.5,81.9,13.5,17.7,76.2,3.05,6.95,43.9,0.11,1.68,2.0,1.05,0.11,4.11,42.2,34.9,7.16,1.79,0.11,0.32,4.95,0.21,4.11,1.47,2.0,0.0,29.4,0.11,1.37,2.84,1.47,1.26,0.11,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,1.68,1.05,0.95,0.74,0.0,0.63,1.16,54.5,0.53,1.05,0.11,0.95,0.84,2.53,1.47,0.0,51.6,2.74,10.3,26.3,15.7,1.16,51.6,1.68,0.63,37.5,0.84,50.0,23.1,150.2,64.1,1.89,1.37,0.42,1.79,0.53,25.1,2.11,0.11,0.0,0.0,0.95,0.95,0.0,4.95,1.05,0.0,0.0,0.0,7.58,1.05,1.37,43.5,0.0,45.46,Mediano
797,2192,2193,Iv�n S�nchez,ESP,MFFW,Valladolid,La Liga,30,1992,15,9,708,7.9,0,1.52,0.63,41.7,0.0,0.0,23.2,0.0,0.0,0.0,32.9,40.6,81.0,544.8,153.5,15.4,17.8,86.5,13.0,14.3,91.2,2.91,5.06,57.5,0.0,1.27,2.78,1.01,0.63,4.68,40.6,39.7,0.63,0.25,0.0,1.01,2.41,0.13,0.25,0.13,0.0,0.0,32.9,0.25,1.14,3.42,2.91,0.13,0.25,0.13,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,1.14,0.89,0.38,0.38,0.38,0.63,1.52,41.7,0.89,0.89,0.0,0.89,0.76,1.9,0.0,0.0,51.3,0.51,8.61,23.8,20.0,2.28,51.3,4.81,2.53,52.6,1.39,28.9,38.5,292.9,166.6,4.68,2.91,1.01,1.77,1.27,40.1,4.05,0.0,0.0,0.0,1.01,2.78,0.13,2.41,0.89,0.0,0.0,0.0,4.94,0.0,0.63,0.0,0.0,45.23,Mediano
779,2152,2153,Abdelhamid Sabiri,MAR,MFFW,Sampdoria,Serie A,26,1996,13,11,914,10.2,1,2.45,0.78,32.0,0.04,0.13,25.4,0.59,0.0,0.0,26.6,39.6,67.1,480.0,145.4,12.0,14.9,80.3,10.1,13.9,72.5,3.53,7.65,46.2,0.0,1.37,3.92,1.18,0.0,4.41,39.6,33.5,5.88,2.84,0.29,0.69,4.71,0.2,2.75,0.69,1.67,0.0,26.6,0.2,1.08,3.43,1.86,0.59,0.29,0.29,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.69,0.49,0.78,0.39,0.39,1.27,30.8,0.88,1.47,0.2,1.27,0.2,1.86,0.39,0.0,52.7,1.18,5.2,26.1,22.1,2.55,52.7,3.53,1.08,30.6,1.67,47.2,30.3,129.6,46.8,0.49,1.76,0.39,2.84,2.16,36.0,4.8,0.39,0.0,0.0,2.25,3.04,0.0,4.71,0.69,0.0,0.0,0.0,4.22,2.55,1.76,59.1,0.07692307692307693,45.08,Mediano
906,2518,2519,Ruben Vargas,SUI,MFFW,Augsburg,Bundesliga,24,1998,12,6,501,5.6,1,1.07,0.18,16.7,0.17,1.0,18.3,0.0,0.0,0.0,13.4,26.8,50.0,229.8,80.5,5.71,8.21,69.6,6.61,13.6,48.7,0.54,2.68,20.0,0.18,0.89,1.79,1.07,0.18,3.04,26.8,24.8,1.79,0.18,0.0,0.18,2.68,1.43,0.18,0.18,0.0,0.0,13.4,0.18,0.89,1.79,1.25,0.0,0.18,0.0,0.36,0.0,0.36,0.18,0.0,0.0,0.0,0.18,0.0,1.61,0.71,0.71,0.54,0.36,0.54,1.25,42.9,0.71,0.89,0.36,0.54,0.54,2.14,1.43,0.18,38.2,2.14,7.86,15.9,15.0,2.14,38.2,2.68,1.25,46.7,1.25,46.7,19.5,126.3,45.4,1.25,1.07,0.18,2.86,0.89,20.9,4.64,0.18,0.0,0.0,1.43,1.79,0.36,2.68,0.71,0.18,0.0,0.0,6.25,1.43,2.14,40.0,0.08333333333333333,45.02,Mediano
811,2233,2234,Niklas Schmidt,GER,MF,Werder Bremen,Bundesliga,24,1998,12,4,502,5.6,1,1.61,0.54,33.3,0.11,0.33,20.1,0.36,0.0,0.0,36.8,48.9,75.2,719.5,214.8,16.1,19.3,83.3,12.9,16.6,77.4,7.14,9.82,72.7,0.0,0.89,4.82,1.79,0.36,5.0,48.9,48.2,0.54,0.36,0.0,1.25,1.79,0.18,0.0,0.0,0.0,0.0,36.8,0.18,1.25,4.46,3.39,0.0,0.36,0.36,0.36,0.0,0.54,0.18,0.0,0.0,0.18,0.18,0.0,2.86,0.89,1.43,1.43,0.0,1.07,2.86,37.5,1.79,1.07,0.0,1.07,0.18,3.04,0.54,0.0,59.3,1.43,9.82,36.8,13.8,1.43,59.3,3.04,2.14,70.6,0.71,23.5,38.9,191.8,81.3,1.25,1.25,0.0,1.61,1.43,41.3,4.64,0.18,0.0,0.0,1.61,1.43,0.0,1.79,0.89,0.0,0.0,0.0,8.39,1.07,1.43,42.9,0.08333333333333333,44.980000000000004,Mediano
373,1034,1035,Josuha Guilavogui,FRA,MFDF,Wolfsburg,Bundesliga,32,1990,13,4,524,5.8,1,0.52,0.17,33.3,0.33,1.0,14.5,0.0,0.0,0.0,33.8,43.4,77.8,667.2,206.4,12.4,15.7,79.1,16.0,20.2,79.5,5.17,6.38,81.1,0.0,0.69,3.62,0.86,0.0,3.28,43.4,42.4,0.86,0.52,0.0,0.52,0.17,0.34,0.0,0.0,0.0,0.0,33.8,0.17,0.34,1.55,1.38,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.86,0.0,1.21,0.17,0.34,1.9,18.2,1.55,2.07,1.21,0.86,1.38,2.76,3.97,0.0,55.9,5.17,15.9,32.9,7.24,1.03,55.9,0.34,0.34,100.0,0.0,0.0,21.4,79.3,29.7,0.17,0.52,0.0,0.86,0.69,27.9,0.86,0.34,0.0,0.0,3.1,0.86,0.34,0.17,0.86,0.0,0.0,0.0,6.55,3.28,3.45,48.7,0.07692307692307693,44.769999999999996,Mediano
